Icon Name,Variant,URL
People-affected,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/People-affected.svg
People-covered,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/People-covered.svg
People-covered,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/People-covered.svg
People-covered,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/People-covered.svg
People-in-need-2,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/People-in-need-2.svg
People-in-need-2,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/People-in-need-2.svg
People-in-need-2,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/People-in-need-2.svg
People-in-need,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/People-in-need.svg
People-in-need,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/People-in-need.svg
People-in-need,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/People-in-need.svg
People-reached,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/People-reached.svg
People-reached,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/People-reached.svg
People-reached,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/People-reached.svg
People-targeted-2,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/People-targeted-2.svg
People-targeted-2,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/People-targeted-2.svg
People-targeted-2,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/People-targeted-2.svg
People-targeted,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/People-targeted.svg
People-targeted,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/People-targeted.svg
People-targeted,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/People-targeted.svg
People-with-physical-impairments,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/People-with-physical-impairments.svg
People-with-physical-impairments,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/People-with-physical-impairments.svg
People-with-physical-impairments,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/People-with-physical-impairments.svg
Permanent-camp,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Permanent-camp.svg
Permanent-camp,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Permanent-camp.svg
Permanent-camp,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Permanent-camp.svg
Person-1,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Person-1.svg
Person-1,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Person-1.svg
Person-1,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Person-1.svg
Person-2,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Person-2.svg
Person-2,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Person-2.svg
Person-2,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Person-2.svg
Photo,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Photo.svg
Photo,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Photo.svg
Photo,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Photo.svg
Physical-closure,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Physical-closure.svg
Physical-closure,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Physical-closure.svg
Physical-closure,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Physical-closure.svg
Physical-distancing,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Physical-distancing.svg
Physical-distancing,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Physical-distancing.svg
Physical-distancing,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Physical-distancing.svg
Plastic-sheeting,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Plastic-sheeting.svg
Plastic-sheeting,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Plastic-sheeting.svg
Plastic-sheeting,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Plastic-sheeting.svg
Police-station,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Police-station.svg
Police-station,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Police-station.svg
Police-station,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Police-station.svg
Policy,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Policy.svg
Policy,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Policy.svg
Policy,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Policy.svg
Population-growth,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Population-growth.svg
Population-growth,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Population-growth.svg
Population-growth,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Population-growth.svg
Population-return,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Population-return.svg
Population-return,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Population-return.svg
Population-return,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Population-return.svg
Port-affected,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Port-affected.svg
Port-affected,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Port-affected.svg
Port-affected,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Port-affected.svg
Port-closed,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Port-closed.svg
Port-closed,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Port-closed.svg
Port-closed,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Port-closed.svg
Port-destroyed,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Port-destroyed.svg
Port-destroyed,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Port-destroyed.svg
Port-destroyed,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Port-destroyed.svg
Port-not-affected,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Port-not-affected.svg
Port-not-affected,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Port-not-affected.svg
Port-not-affected,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Port-not-affected.svg
Port,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Port.svg
Port,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Port.svg
Port,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Port.svg
Potable-water-source,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Potable-water-source.svg
Potable-water-source,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Potable-water-source.svg
Potable-water-source,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Potable-water-source.svg
Potable-water,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Potable-water.svg
Potable-water,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Potable-water.svg
Potable-water,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Potable-water.svg
Poverty,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Poverty.svg
Poverty,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Poverty.svg
Poverty,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Poverty.svg
Power-electricity-affected,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Power-electricity-affected.svg
Power-electricity-affected,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Power-electricity-affected.svg
Power-electricity-affected,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Power-electricity-affected.svg
Power-electricity-not-affected,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Power-electricity-not-affected.svg
Power-electricity-not-affected,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Power-electricity-not-affected.svg
Power-electricity-not-affected,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Power-electricity-not-affected.svg
Power-electricity,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Power-electricity.svg
Power-electricity,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Power-electricity.svg
Power-electricity,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Power-electricity.svg
Power-outage,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Power-outage.svg
Power-outage,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Power-outage.svg
Power-outage,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Power-outage.svg
Pregnant,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Pregnant.svg
Pregnant,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Pregnant.svg
Pregnant,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Pregnant.svg
Preparedness,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Preparedness.svg
Preparedness,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Preparedness.svg
Preparedness,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Preparedness.svg
Previous-item,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Previous-item.svg
Previous-item,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Previous-item.svg
Previous-item,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Previous-item.svg
Print,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Print.svg
Print,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Print.svg
Print,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Print.svg
Protection,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Protection.svg
Protection,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Protection.svg
Protection,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Protection.svg
Public-information,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Public-information.svg
Public-information,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Public-information.svg
Public-information,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Public-information.svg
Radio,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Radio.svg
Radio,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Radio.svg
Radio,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Radio.svg
Rebel,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Rebel.svg
Rebel,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Rebel.svg
Rebel,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Rebel.svg
Reconstruction,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Reconstruction.svg
Reconstruction,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Reconstruction.svg
Reconstruction,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Reconstruction.svg
Refugee,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Refugee.svg
Refugee,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Refugee.svg
Refugee,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Refugee.svg
Registration,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Registration.svg
Registration,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Registration.svg
Registration,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Registration.svg
Relief-goods,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Relief-goods.svg
Relief-goods,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Relief-goods.svg
Relief-goods,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Relief-goods.svg
Remote-support,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Remote-support.svg
Remote-support,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Remote-support.svg
Remote-support,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Remote-support.svg
Remove-document,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Remove-document.svg
Remove-document,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Remove-document.svg
Remove-document,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Remove-document.svg
Remove,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Remove.svg
Remove,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Remove.svg
Remove,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Remove.svg
Report,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Report.svg
Report,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Report.svg
Report,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Report.svg
Reporting,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Reporting.svg
Reporting,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Reporting.svg
Reporting,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Reporting.svg
Resettlement,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Resettlement.svg
Resettlement,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Resettlement.svg
Resettlement,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Resettlement.svg
Resilience,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Resilience.svg
Resilience,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Resilience.svg
Resilience,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Resilience.svg
Respiratory,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Respiratory.svg
Respiratory,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Respiratory.svg
Respiratory,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Respiratory.svg
Response,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Response.svg
Response,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Response.svg
Response,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Response.svg
Return,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Return.svg
Return,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Return.svg
Return,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Return.svg
Rice,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Rice.svg
Rice,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Rice.svg
Rice,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Rice.svg
Road-affected,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Road-affected.svg
Road-affected,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Road-affected.svg
Road-affected,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Road-affected.svg
Road-barrier,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Road-barrier.svg
Road-barrier,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Road-barrier.svg
Road-barrier,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Road-barrier.svg
Road-closed,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Road-closed.svg
Road-closed,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Road-closed.svg
Road-closed,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Road-closed.svg
Road-destroyed,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Road-destroyed.svg
Road-destroyed,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Road-destroyed.svg
Road-destroyed,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Road-destroyed.svg
Road-not-affected,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Road-not-affected.svg
Road-not-affected,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Road-not-affected.svg
Road-not-affected,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Road-not-affected.svg
Road,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Road.svg
Road,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Road.svg
Road,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Road.svg
Roadblock,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Roadblock.svg
Roadblock,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Roadblock.svg
Roadblock,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Roadblock.svg
Robbery,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Robbery.svg
Robbery,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Robbery.svg
Robbery,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Robbery.svg
Rule-of-law-and-justice,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Rule-of-law-and-justice.svg
Rule-of-law-and-justice,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Rule-of-law-and-justice.svg
Rule-of-law-and-justice,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Rule-of-law-and-justice.svg
Rural-exodus,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Rural-exodus.svg
Rural-exodus,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Rural-exodus.svg
Rural-exodus,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Rural-exodus.svg
Rural,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Rural.svg
Rural,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Rural.svg
Rural,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Rural.svg
Safety-and-security,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Safety-and-security.svg
Safety-and-security,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Safety-and-security.svg
Safety-and-security,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Safety-and-security.svg
Salt,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Salt.svg
Salt,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Salt.svg
Salt,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Salt.svg
Sanitation,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Sanitation.svg
Sanitation,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Sanitation.svg
Sanitation,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Sanitation.svg
Sanitizer,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Sanitizer.svg
Sanitizer,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Sanitizer.svg
Sanitizer,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Sanitizer.svg
Satellite-dish,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Satellite-dish.svg
Satellite-dish,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Satellite-dish.svg
Satellite-dish,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Satellite-dish.svg
Save,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Save.svg
Save,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Save.svg
Save,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Save.svg
Scale-down-operation,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Scale-down-operation.svg
Scale-down-operation,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Scale-down-operation.svg
Scale-down-operation,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Scale-down-operation.svg
Scale-up-operation,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Scale-up-operation.svg
Scale-up-operation,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Scale-up-operation.svg
Scale-up-operation,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Scale-up-operation.svg
School-affected,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/School-affected.svg
School-affected,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/School-affected.svg
School-affected,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/School-affected.svg
School-closed,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/School-closed.svg
School-closed,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/School-closed.svg
School-closed,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/School-closed.svg
School-destroyed,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/School-destroyed.svg
School-destroyed,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/School-destroyed.svg
School-destroyed,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/School-destroyed.svg
School-not-affected,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/School-not-affected.svg
School-not-affected,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/School-not-affected.svg
School-not-affected,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/School-not-affected.svg
School,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/School.svg
School,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/School.svg
School,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/School.svg
Search-and-rescue,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Search-and-rescue.svg
Search-and-rescue,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Search-and-rescue.svg
Search-and-rescue,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Search-and-rescue.svg
Search,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Search.svg
Search,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Search.svg
